PPARA	ADIPOR2	1.2692906449939134
PIK3CA	PTEN	1.803092302147295
PIK3CA	INPPL1	1.429352413150084
PIK3CA	VAV1	1.3133529014241894
PIK3CA	CSF1R	1.3951137235209041
PIK3CA	FGFR1	1.7931250105300671
PIK3CA	FGFR3	1.6082153156467047
PIK3CA	FGFR2	1.280397514486799
PIK3CA	INSR	1.734384118321622
PIK3CA	PDGFRA	1.4642529300864067
PIK3CA	GNB2	1.6381097030684397
PIK3CA	GNG3	1.2590147544957582
PIK3CA	GNG4	1.3196943026428505
PIK3CA	GNG10	1.2616675526110763
PIK3CA	GNGT2	1.2141818799475415
PIK3CA	GNB4	1.2098032045926337
PIK3CA	PLCD4	1.3054219772489055
PIK3CA	HOMER3	1.2747592026397423
PIK3CA	HOMER1	1.2775110360193447
PIK3CA	AGAP2	1.701003512254868
PIK3CA	FCER1G	1.428551335416116
PIK3CA	TYK2	1.3422893147822623
PIK3CA	IL6ST	1.394790683182723
PIK3CA	GP1BB	1.4609985702672286
PIK3CA	ICOS	1.3605646622856717
PIK3CA	THRB	1.422287092993552
PIK3CB	RAP1A	1.420327242622015
PIK3CB	RRAS2	1.2209884084891638
PIK3CB	RAC1	1.2858199646478272
PIK3CB	PLCG1	1.3061625464628663
PIK3CB	PIP4K2C	1.2198101850931908
PIK3CB	PTEN	1.9150637079266886
PIK3CB	INPPL1	1.518162352448599
PIK3CB	PIP5K1A	1.2668856328158709
PIK3CB	VAV1	1.4631539331147423
PIK3CB	CSF1R	1.2492519244218139
PIK3CB	FGFR1	1.7949108966412288
PIK3CB	FGFR3	1.6416601338531498
PIK3CB	INSR	1.7852617361107532
PIK3CB	PDGFRA	1.3724052055010627
PIK3CB	GNB2	1.590963798094394
PIK3CB	GNB3	1.2090033498172938
PIK3CB	GNG3	1.258712043771823
PIK3CB	GNG4	1.4019208016265485
PIK3CB	GNG10	1.2316743646016144
PIK3CB	GNGT2	1.201024570202712
PIK3CB	GNB4	1.239861601100756
PIK3CB	PLCD4	1.2740225172261894
PIK3CB	HOMER3	1.2711200184608629
PIK3CB	AGAP2	1.7066529100380177
PIK3CB	FCER1G	1.3562538768581416
PIK3CB	TYK2	1.356247978436687
PIK3CB	IL6ST	1.4841849847385133
PIK3CB	GP1BB	1.5113780221336197
PIK3CB	ICOS	1.3603423018232381
PIK3CB	THRB	1.266855877503657
PIK3CD	RAP1A	1.4574547874202184
PIK3CD	RRAS2	1.5490191865933507
PIK3CD	MRAS	1.4297962072282524
PIK3CD	RAC1	1.3634494645839428
PIK3CD	PIP4K2C	1.2382094220893838
PIK3CD	PTEN	1.9514634885151692
PIK3CD	INPPL1	1.6675132434902777
PIK3CD	PIP5K1A	1.20682564018399
PIK3CD	VAV1	1.5659824132350793
PIK3CD	SRC	1.2369784733219875
PIK3CD	CSF1R	1.4155194682106256
PIK3CD	FGFR1	2.1011724029888628
PIK3CD	FGFR3	1.680025837136373
PIK3CD	FGFR2	1.3297535427401341
PIK3CD	INSR	1.9094015465676262
PIK3CD	PDGFRA	1.4993376987281715
PIK3CD	GNB2	1.7610987610829316
PIK3CD	GNB3	1.3383286307148778
PIK3CD	GNG3	1.2425285705856886
PIK3CD	GNG4	1.4280150982052127
PIK3CD	GNG10	1.3225625299376922
PIK3CD	GNGT2	1.256588139816477
PIK3CD	GNB4	1.2448609630867273
PIK3CD	PLCD4	1.3092009625903052
PIK3CD	GNAI3	1.2432484748605277
PIK3CD	HOMER3	1.3424541422358458
PIK3CD	HOMER1	1.3070054058690224
PIK3CD	AGAP2	1.9657822854971625
PIK3CD	FCER1G	1.7039226028800323
PIK3CD	TYK2	1.6091782472654357
PIK3CD	IL6ST	1.5438145559312682
PIK3CD	GP1BB	1.6769741430988734
PIK3CD	GP9	1.2237499331466926
PIK3CD	ICOS	1.4664795920503673
PIK3CD	THRB	1.5002262384481184
PIK3R2	RAP1A	1.2487669989988506
PIK3R2	RRAS2	1.3607143710849368
PIK3R2	MRAS	1.2136464398415614
PIK3R2	RAC1	1.207613192302628
PIK3R2	PLCG1	1.2269917831451158
PIK3R2	MTMR6	1.2208784146612368
PIK3R2	PTEN	1.789076583308302
PIK3R2	PLCB2	1.2324781998855912
PIK3R2	PIKFYVE	1.56190402995931
PIK3R2	VAV2	1.2185828899865792
PIK3R2	FGFR1	1.3250472299784026
PIK3R2	FGFR3	1.7565763347420926
PIK3R2	FGFR2	1.357256713854151
PIK3R2	KDR	1.5947667926972378
PIK3R2	PDGFRB	1.4848096400448891
PIK3R2	GNB3	1.6093629989541474
PIK3R2	GNG5	1.2551547516898656
PIK3R2	GNAI1	1.261572172659343
PIK3R2	HOMER3	1.2921994399232355
PIK3R2	AGAP2	1.631807657327152
PIK3R2	PI4KB	1.3551764418108463
PIK3R2	CSF2RB	1.7902306597802309
PIK3R2	TYK2	1.4024757735447217
PIK3R2	IL6ST	1.4198496947220234
PIK3R2	GP1BB	1.5241064605087193
PIK3R2	ICOS	1.2276998578747853
PIK3R2	THRB	1.3972680149698058
PLCB1	CSF1R	1.3507616699132652
PLCB1	FLT4	1.2030306177031207
PLCB1	KIT	1.214334088976041
PLCB1	PDGFRA	1.235042141677167
PLCB1	GNB1	1.2010102577107433
PLCB1	MTMR1	1.2181437406183395
PLCB1	ITPKA	1.3844952535332877
PLCB1	PLCB3	1.232748133386375
PLCB1	GNAI1	1.200642195702738
PLCB1	FZD8	1.2533456398022775
PLCB2	GNG12	1.2293103100267184
PLCB2	PIK3R2	1.3986217835314627
PLCB2	CSF1R	1.5571598703254548
PLCB2	FLT4	1.6523106004997434
PLCB2	KIT	1.4054407681918009
PLCB2	NGFR	1.2023361879313341
PLCB2	TEK	1.2943675110614188
PLCB2	GNB5	1.2228949048085809
PLCB2	GNB1	1.202984111733536
PLCB2	GNB2	1.2901248352369792
PLCB2	GNG4	1.2498580712298994
PLCB2	GNGT1	1.2686526799601763
PLCB2	LPAR2	1.3945242228090655
PLCB2	PIKFYVE	1.3885965464178105
PLCB2	PIK3C2A	1.413608439841833
PLCB2	MTMR1	1.4413391660549233
PLCB2	ITPKA	1.8782217997205986
PLCB2	ITPKB	1.249421088789206
PLCB2	ITPKC	1.366170917791473
PLCB2	INPP5A	1.632465792268969
PLCB2	PLCB4	1.2984138461411312
PLCB2	PLCD4	1.2446974479751969
PLCB2	DGKZ	1.2949096306267465
PLCB2	DGKD	1.5403174731168867
PLCB2	CALM3	1.4547360317549105
PLCB2	PTGFR	1.3045915581432852
PLCB2	LPAR6	1.2132174094828554
PLCB2	GRM8	1.2294318033563598
PLCB2	FZD1	1.4337608898190446
PLCB2	FZD8	1.7116039830544307
PLCB4	FLT4	1.2220103788960746
PLCB4	GNB2	1.3065574305148842
PLCB4	GNB4	1.3756934186683933
PLCB4	ITPR2	1.2536480339447493
PLCB4	PIK3C2A	1.261799740553573
PLCB4	MTMR1	1.453714894778497
PLCB4	ITPKA	1.2894762899161358
PLCB4	IMPAD1	1.271507049207085
PLCB4	PIK3C3	1.291212263426174
PLCG1	GNG12	1.2453701176045198
PLCG1	PRKCA	1.3045520740172412
PLCG1	ITPR1	1.444157409145153
PLCG1	PIKFYVE	1.4372815038519522
PLCG1	PIK3R2	1.6276526848335136
PLCG1	MTM1	1.6987842855008626
PLCG1	PTEN	1.258079345007732
PLCG1	PIK3CB	1.9033311270659967
PLCG1	PIK3CD	1.2740135956510084
PLCG1	ITPKA	1.555162526249135
PLCG1	ITPKB	1.6908245883190967
PLCG1	PLCD3	1.204441887445546
PLCG1	PLCB4	1.2178424983067144
PLCG1	DGKH	1.3047120292087453
PLCG1	DGKZ	1.398413175543803
PLCG1	PIP5K1C	1.3290925553875776
PLCG1	PLA2G4B	1.417051497613414
PLCG1	RASGRP1	1.24687470279155
PLCG1	ERBB3	1.300977568039548
PLCG1	ERBB4	1.6008511874071236
PLCG1	FGFR1	1.6270364140108982
PLCG1	PDGFRB	1.236736752592194
PLCG1	GNB1	1.6181655675379902
PLCG1	GNG4	1.6354417078221737
PLCG1	GNG10	1.2536849677425919
PLCG1	GNGT1	1.32024708438102
PLCG1	GNB4	1.2794256830765356
PLCG1	NTRK3	1.2398478568515865
PLCG1	RET	1.2202590016383175
PLCG1	INPP5F	1.215173128520113
PLCG2	PIK3CB	1.333674657392408
PLCG2	ITPKA	1.221124165202597
PLCG2	MET	1.2068868200488372
PLCG2	GNB5	1.2117794365830403
PLCG2	GNG7	1.261956436608521
PIK3R6	GNG12	1.2642828087537867
PIK3R6	GNB1	1.387576003108999
PIK3R6	LPAR2	1.3485619876422825
PIK3R6	IRS1	1.2973953972139065
PIK3R6	LPAR6	1.2773818557081675
PIK3R5	GNB2	1.4129571423779923
PIK3R5	GNG10	1.2172960902780932
PIK3R5	GNGT1	1.2272345350944143
PIK3R5	LPAR2	1.322618496893079
PIK3R5	IRS1	1.4931831072180766
PIK3R5	LPAR6	1.3548973398463189
PIK3CG	GNB2	1.260471735112401
PIK3CG	IRS1	1.2614590330411604
PRKCE	GNB5	1.2924717531903172
PRKCE	GNG7	1.3119568071065069
PRKCE	PLCB4	1.6175328921736138
PRKAA1	GNG12	1.2094078713554433
PRKAA1	GNB3	1.297368905505873
PRKAA1	GNG5	1.2230784105377712
PRKAA1	GNGT2	1.3012985728403743
PRKAA1	STRADA	1.2832228473603484
PRKAA2	GNG12	1.2309249758124585
PRKAA2	GNB1	1.2978999820703738
PRKAA2	GNB2	1.2720137771321034
PRKAA2	GNB3	1.310667712904925
PRKAA2	GNG5	1.3414249233142201
PRKAA2	GNGT2	1.3719480696530142
PRKAA2	STRADA	1.2395195953956095
PRKAB2	GNG12	1.2451878037567243
PRKAB2	GNB1	1.2666744418064448
PRKAB2	GNB2	1.2359978143842407
PRKAB2	GNB3	1.3521363396934811
PRKAB2	GNG5	1.27263952001899
PRKAB2	GNGT2	1.2956553901808388
PRKAB2	STRADA	1.228137308462563
RRAS2	GNG12	1.2904479201349377
RRAS2	RAPGEF2	1.260725770374286
RRAS2	RASGRP3	1.3054193902904239
RRAS2	SOS1	1.4673276399151065
RRAS2	SOS2	1.2082361816998328
RRAS2	PRKCB	1.5086338494318652
RRAS2	RASA1	1.3051615680397106
RRAS2	GNB1	1.2517595832507937
RRAS2	GNB3	1.4649374562451138
RRAS2	SYNGAP1	1.4713636349088979
RRAS2	ARHGEF12	1.2945227516016953
MRAS	GNG12	1.2229425506351066
MRAS	RAPGEF2	1.3571126187376443
MRAS	RASGRP3	1.2596262983738005
MRAS	SOS1	1.778676622616651
MRAS	SOS2	1.338185914220366
MRAS	PRKCB	1.7404967907393702
MRAS	RASA1	1.3424960620575408
MRAS	GNB1	1.2487132647202803
MRAS	GNB3	1.373264271916221
MRAS	GNG5	1.3883630827324729
MRAS	GNG11	1.235712184873324
MRAS	GNGT2	1.4835345230392303
MRAS	SYNGAP1	1.6187376419422554
MRAS	LSP1	1.2304883965932236
HRAS	RASA1	1.2462282131240292
HRAS	PIK3R3	1.3201450769109921
HRAS	GNG3	1.2033593255917836
HRAS	RASAL2	1.252449586845789
NRAS	SOS1	1.2963574053016764
NRAS	PRKCB	1.3666648859818555
NRAS	RASA1	1.247190483100856
NRAS	PIK3R1	1.3122335372509446
ADCY1	GNB1	1.2175969789526506
ADCY1	GNGT1	1.3506869716404375
ADCY3	GNG12	1.2992803660751326
ADCY3	GNB5	1.2535131419414258
ADCY3	GNGT1	1.3350959007054304
ADCY5	GNGT1	1.2120088416376344
ADCY7	GNGT1	1.3155537159118622
ADCY7	GNAL	1.3009266742742083
ADCY9	GNG4	1.380984570877624
ADCY4	GNB5	1.236186335999743
ADCY4	GNB2	1.2695050638138512
ADCY4	GNAL	1.2780461990372598
CAMK4	PLCG2	1.3243112373850914
CAMK4	GNB1	1.2351541501468606
RAP1A	RAPGEF2	1.2161562109381787
RAP1A	RASGRP3	1.3478917386050608
RAP1A	SIPA1L2	1.5911224564182744
RAP1A	DOCK4	1.9240851012635252
RAP1A	RAPGEF3	1.5191026114756268
RAP1A	SKAP1	1.4883480381846517
RAP1A	PRKD3	1.6260011781211332
RASGRP1	SOS1	1.4377240002243261
RASGRP1	CACNA1D	1.271792296584184
PLA2G4C	MAPK3	1.4073496021470466
PLA2G4C	PRKCB	1.4730176431565911
RASGRP3	SOS1	1.7884279203905897
RASGRP3	SOS2	1.2699689554666256
RASGRP3	CACNA1C	1.2438817496074206
RASGRP3	CACNA1D	1.3794901965118433
APBB1IP	RAP1A	1.3420396375711614
ARAP3	RAP1A	1.3151021606392068
SRC	RAP1A	1.251952205975406
SRC	MAPK10	1.2518808958015102
SRC	PRKCB	1.486283555040885
SRC	PIK3CA	1.430866024784501
SRC	PIK3CB	1.2450974016236653
SRC	PIK3CD	1.591107001163866
SRC	PIK3R2	1.5722994734885405
SRC	ITGB6	1.4863420164454146
SRC	CSK	1.3927691981756187
VAV3	RAP1A	1.3431168713988242
VAV3	PIK3CA	1.2577432210758215
VAV3	PIK3CB	1.2165197095179394
VAV3	PIK3CD	1.4580138391844262
VAV3	SYK	1.3134469833566835
VAV3	TEC	1.338663822656204
VAV1	PIK3CA	1.2726040025462002
VAV1	PIK3CB	1.2238308049393025
VAV1	PIK3CD	1.6125432444692687
VAV1	PIK3R2	1.5043816947698108
VAV1	LCP2	1.2124058148531267
VAV1	SYK	1.327797564862634
VAV1	TEC	1.2532498737843152
KRIT1	RAP1A	1.3152390429525462
RGS14	RAP1A	1.3450266120303245
PRKD2	PRKCB	1.4293399059641985
MAP2K3	RAP1A	1.2106984014991187
MAP2K3	MAP3K5	1.295536123221793
MAP2K3	MAP3K6	1.2168265002835241
MAP2K3	TAOK3	1.2746646238672426
ID1	RAP1A	1.306221630852023
ID1	SMAD1	1.2592476488843547
ID1	SMAD5	1.3262665286513509
ID1	YAP1	1.3231474906569665
RAF1	RRAS2	1.2744431413176067
RAF1	PAK1	1.3323672774570996
RAF1	AKT1	1.2158149017895425
RAF1	PIK3R2	1.2316833479026839
CDC42	RAP1A	1.4371681815326323
CDC42	CTNND1	1.4333105759555258
MAPK10	RAP1A	1.3679732490266403
MAPK10	MAPK8IP2	1.2875288977538983
MAPK10	MAP2K7	1.8673954477253325
MAPK10	RAC1	1.2471858648113614
MAPK10	RAC2	1.4065637924307905
MAPK10	CDC42	1.3080836018125332
MAPK10	MAP3K5	1.8928387128235835
MAPK10	PTPN7	1.2208508433025573
MAPK10	PTPN5	1.9857734877299382
MAPK10	DUSP7	1.4320666135132971
MAPK10	HSPA1A	1.418846305964254
MAPK10	HSPA1L	1.5269442561990143
MAPK10	HSPA2	1.7428730893113153
MAPK10	HSPA8	1.3895050272570733
MAPK10	TRAF6	1.3488572620796406
MAPK10	LAT	1.8850782046765502
ITGB1	COL1A2	1.3063816977257088
ITGB1	LAMB1	1.2118121316483954
ITGB1	RELN	1.3179979638780077
ITGB1	THBS4	1.2296801529312216
ITGB1	TNXB	1.2722204121671854
ITGB1	CAV2	1.4025831323047302
TNFRSF1A	TNF	1.575421319793662
SMAD6	TNF	1.7621064274741367
SMAD6	IFNG	1.5063416112672823
SMAD7	TNF	1.5679735102338799
SMAD7	IFNG	1.2764036524468356
SMAD7	YAP1	1.356981041292401
TNFRSF1B	TNF	1.3238215747497193
NFKB1	TRAF6	1.406671446648648
NFKB1	ROCK1	1.2653762402304556
NFKB1	ROCK2	1.2395477553695171
NFKB1	NFKBIE	1.6265785885022435
NFKB1	NFKBIA	1.2413619043342052
NFKB1	TNFRSF11A	1.633450845933828
NFKB1	NOD1	1.3946972436452068
RELA	MAP3K14	1.2104618385728951
RELA	TRAF6	1.4182408404917033
RELA	ROCK1	1.3747921658428388
RELA	ROCK2	1.2447510568588507
RELA	NFKBIB	1.6333007188714863
RELA	NFKBIA	1.4673732741713017
RELA	TNFRSF11A	1.7640364684920047
RELA	IFNGR1	1.2104618671934682
RELA	NOD1	1.4943087489079552
IL1B	NFKB1	1.314320333490463
IL1B	RELA	1.3073485061072028
IL1B	FOS	1.3728384249087102
FAS	FOS	1.8661372492464292
TGFB1	INHBC	1.3281830263926173
TGFB1	LTBP1	1.237432774446849
TGFB1	LEFTY2	1.2330485965631341
SMAD2	MAPK3	1.2647658232576178
SMAD2	FOXO1	1.2248426344679815
SMAD2	SKP1	1.4218617464570327
SMAD2	ACVR2A	1.3679099885397434
SMAD2	ACVR2B	1.34128764149397
SMAD3	MAPK3	1.3920482659242992
SMAD3	FOXO1	1.246387090680672
SMAD3	SKP1	1.4169115829309087
SMAD3	YAP1	1.2269280513528333
SMAD3	ACVR2A	1.340181290858459
SMAD3	ACVR2B	1.4848773493111658
CSF1R	EFNA3	1.313584788109844
CSF1R	FGF20	1.8275075182508482
CSF1R	FGF22	1.4961555950800796
CSF1R	HGF	1.2421213257826997
CSF1R	IGF1	1.7179785793935718
CSF1R	PDGFA	1.5983077261534213
CSF1R	VEGFB	1.353443229606143
EGFR	FGF20	1.2902913592882919
EGFR	IGF1	1.3088628514222083
EGFR	VEGFB	1.2581544514072913
EGFR	JAK1	1.3829681513138345
EGFR	PLCB1	1.2125424442387969
EGFR	IL6	1.288997538879281
EGFR	CTF1	1.2021755249705526
EPHA2	FGF20	1.2644949853537415
EPHA2	IGF1	1.330208149068509
ERBB3	FGF20	1.455212565631707
ERBB3	FGF22	1.2505711098792502
ERBB3	IGF1	1.2579589744304949
ERBB3	PDGFA	1.2458381622147325
ERBB3	PDGFC	1.2155371823823984
ERBB3	MST1	1.3442126519084268
ERBB4	FGF20	1.596112129553583
ERBB4	HGF	1.3150040362374946
ERBB4	IGF1	1.2749285550022642
ERBB4	NRG3	1.262234380354067
FGFR1	EFNA3	1.263060959318215
FGFR1	FGF20	1.4077455551854925
FGFR1	FGF22	1.3429652519672999
FGFR1	IGF1	1.391044956144816
FGFR1	PDGFA	1.35235467051273
FGFR1	VEGFB	1.2457769659028626
FGFR3	FGF20	1.2654139169109233
FGFR4	FGF20	1.3760500676124
FGFR4	FGF22	1.3845148764083974
FGFR4	HGF	1.2250737717783078
FGFR4	IGF1	1.3068543655589981
FGFR4	PDGFA	1.319304781592737
FLT1	EFNA3	1.2211854728515965
FLT1	FGF20	1.3364209314162185
FLT1	FGF22	1.2610689219577358
FLT1	HGF	1.239653889925784
FLT1	IGF1	1.4757543968235995
FLT1	PDGFA	1.3784396198206952
FLT1	MST1	1.2202527406752948
FLT1	CREBBP	1.248570746927047
FLT1	HIF1A	1.3920706641018792
FLT3	FGF20	1.3667110235482478
FLT3	FGF22	1.2796656509342335
FLT3	IGF1	1.3260874164415404
FLT4	FGF20	1.6479040272356955
FLT4	FGF22	1.3730853791668207
FLT4	IGF1	1.4919857796172564
FLT4	PDGFA	1.376602129776644
FLT4	VEGFB	1.2488258338911509
KDR	IGF1	1.260331961055808
KDR	PDGFA	1.2035227742712777
KIT	FGF20	1.6541994692938415
KIT	FGF22	1.421493485672153
KIT	IGF1	1.5373566212387328
KIT	PDGFA	1.5106266830085506
KIT	PDGFC	1.2392558419889093
KIT	VEGFB	1.2761291445582528
NGFR	FGF20	1.442237912113706
NGFR	IGF1	1.4489816084020346
NGFR	PDGFA	1.2403911263871976
NTRK2	EFNA3	1.2913478699333742
NTRK2	FGF20	1.7630756349643022
NTRK2	FGF22	1.5455082542143757
NTRK2	IGF1	1.7330749124590512
NTRK2	PDGFA	1.4614270488228656
NTRK2	VEGFB	1.3299971497743317
PDGFRA	EFNA3	1.3200849953187936
PDGFRA	MST1	1.2139281681251433
PDGFRA	IFNG	1.2293340045504086
PDGFRA	IL10	1.2547755514877241
PDGFRA	LIF	1.3163508498055654
PDGFRA	CSF2	1.2945486650153541
PDGFRB	FGF20	1.3728046580983964
PDGFRB	CSF2	1.369418934494684
PDGFRB	IL12A	1.2317860985046818
TEK	FGF20	1.5532331253280174
TEK	FGF22	1.276084917407426
TEK	IGF1	1.4926905237190746
TEK	PDGFA	1.3155327336945586
TEK	VEGFB	1.4457938526806549
TEK	ARNT	1.2049411429568389
TEK	EP300	1.343467788869156
SOS1	GAB2	1.5240920169033283
SOS1	PTPN11	1.3399433825131317
SOS2	GAB2	1.8152487310034469
SOS2	PTPN11	1.4668496170376004
GAB1	KIT	1.5474227103742646
GAB2	TRAF6	1.304856034644816
GAB2	KIT	1.5707674923208998
GAB2	HCK	2.0637880214515363
GAB2	SYK	1.5413251439353095
PTPN11	KIT	1.3940783790709275
PTPN11	JAK2	1.2155523012061868
PTPN11	SYK	1.323566691716086
PTPN11	TYK2	1.3840856353511313
MAPK1	PRKCB	1.3004993663253601
MAPK1	MAP2K2	1.3580769438134404
MAPK1	MAPK13	1.3028251091140037
MAPK1	PRKCZ	1.3249978953298214
MAPK1	CARD9	1.2230622702990472
MAPK3	PRKCB	1.755187971667989
MAPK3	MAP2K2	2.151279200540275
MAPK3	MAPK11	1.702845757490901
MAPK3	MAPK13	1.653070561413086
MAPK3	AKT3	1.5447878817537073
MAPK3	DUSP10	1.8298259367784364
MAPK3	DUSP2	1.3815378280463457
MAPK3	DUSP8	1.3972817955283807
MAPK3	EGFR	1.4217804930434883
MAPK3	PRKCZ	1.8642781353713227
MAPK3	PRKCD	1.2276702156849315
MAPK3	BMPR1A	1.2156871465690562
MAPK3	ACVR1	1.2929498952412557
MAPK3	CARD9	1.2642744213603359
MAP2K1	MAP3K7	1.5188240280540122
MAP2K1	EGFR	1.4736815270127004
SHC4	CSF1R	1.2878855757945546
SHC4	FLT4	1.4331238943417797
SHC4	NGFR	1.2390692382068087
SHC4	PDGFRA	1.3410139767213949
SHC4	LYN	1.5239744416328922
SHC1	FGFR4	1.2070899402996578
SHC1	FLT4	1.375675857457701
SHC1	KIT	1.2215911044301546
SHC1	NGFR	1.2895701887215072
SHC1	LYN	1.4468440562620501
TAB2	TRAF6	1.3032619698929586
TAB2	TAB1	1.2227158682180577
TAB2	MYD88	1.2647978164227398
TAB2	IRAK4	1.4073430190733782
TAB2	TRAF3	1.2995114303961277
TRAF6	TAB2	1.4063941577734882
TRAF6	ECSIT	1.2241976741333171
TRAF6	TNFRSF1A	1.2746162263465262
TRAF6	MYD88	1.3020841911006815
TRAF6	IRAK4	1.311175600068985
TRAF6	GAB2	1.3961515164584073
TRAF6	RIPK1	1.214084652911654
TRAF6	TICAM2	1.625716327792751
TRAF6	TICAM1	1.50545029423116
TRAF6	TRAF3IP2	1.4722061408941107
TRAF6	FHL2	1.309963924040404
TRAF6	USP25	1.8909613962387346
MAP3K7	MAP2K7	1.309122206038374
MAP3K7	MYD88	1.3094347940755138
IKBKB	TAB2	1.3167015775122541
ECSIT	TRAF6	1.2100765608229378
SRF	ELK1	1.2211885839881613
SRF	NFATC1	1.2721477471121643
ELK1	MAPK3	1.526619724335001
ELK1	MAPK10	1.2974833963002936
ELK1	MAPK14	1.575914873694083
ELK1	MAPK11	1.5355993067520883
ELK1	MAPK12	1.2173363242975805
ELK4	MAPK14	1.2872087760221536
STMN1	MAPK3	1.4966222506728217
MKNK2	MAPK3	1.43356196861834
MKNK1	MAPK3	1.404623461649316
RPS6KA1	MAPK3	1.5817164921743077
RPS6KA2	MAPK3	1.478409032930134
RPS6KA3	MAPK3	1.4741987493941884
PLA2G2D	MAPK3	1.390715036950411
PLA2G2C	MAPK3	1.4077692224221556
PLA1A	MAPK3	1.753464249186093
PLA2G2A	MAPK3	1.286820173466881
PLA2G5	MAPK3	1.2833641219615732
PLA2G12A	MAPK3	1.3292675205780506
PLA2G6	MAPK3	1.67244600876151
PLA2G6	PRKCB	1.7407556963095767
PLA2G12B	MAPK3	1.2861455502833856
CREB3L4	MAPK3	1.5764174489901397
CREB3L4	RPS6KA4	1.6620735998880511
CREB3L4	PPP1CB	1.3858724920098644
